,location,event,timestamp
15740,Road 2,person,2022-06-07 03:16:35
15741,Road 3,cow,2022-06-07 23:47:31
15742,Road 1,car,2022-06-07 04:57:52
15743,Road 2,dog,2022-06-07 05:34:21
15744,Road 2,car,2022-06-07 13:51:00
15745,Road 2,person,2022-06-07 10:23:37
15746,Road 3,person,2022-06-07 20:08:09
15747,Road 2,car,2022-06-07 09:15:26
15748,Road 1,person,2022-06-07 01:51:42
15749,Road 3,dog,2022-06-07 03:03:05
15750,Road 2,person,2022-06-07 23:28:06
15751,Road 1,person,2022-06-07 06:37:39
15752,Road 1,dog,2022-06-07 04:05:58
15753,Road 2,car,2022-06-07 23:45:59
15754,Road 2,cow,2022-06-07 18:25:38
15755,Road 3,dog,2022-06-07 09:57:39
15756,Road 2,person,2022-06-07 09:52:46
15757,Road 3,person,2022-06-07 05:59:49
15758,Road 1,person,2022-06-07 19:59:08
15759,Road 2,car,2022-06-07 12:22:17
15760,Road 3,cow,2022-06-07 07:10:42
15761,Road 2,car,2022-06-07 09:57:10
15762,Road 3,car,2022-06-07 14:33:34
15763,Road 2,dog,2022-06-07 07:29:58
15764,Road 3,person,2022-06-07 18:18:00
15765,Road 3,person,2022-06-07 09:50:27
15766,Road 2,car,2022-06-07 19:21:18
15767,Road 2,car,2022-06-07 11:52:06
15768,Road 3,person,2022-06-07 02:32:51
15769,Road 3,car,2022-06-07 17:56:35
15770,Road 3,cow,2022-06-07 05:42:53
15771,Road 3,person,2022-06-07 02:44:07
15772,Road 2,person,2022-06-07 04:28:56
15773,Road 3,person,2022-06-07 22:25:03
15774,Road 3,person,2022-06-07 08:57:05
15775,Road 3,dog,2022-06-07 23:03:39
15776,Road 3,car,2022-06-07 21:08:39
15777,Road 2,car,2022-06-07 23:42:45
15778,Road 3,dog,2022-06-07 15:54:28
15779,Road 1,car,2022-06-07 19:12:33
15780,Road 2,cow,2022-06-07 09:49:28
15781,Road 3,car,2022-06-07 06:58:52
15782,Road 1,person,2022-06-07 23:00:06
15783,Road 1,dog,2022-06-07 20:18:24
15784,Road 1,person,2022-06-07 10:02:31
15785,Road 3,dog,2022-06-07 20:55:00
15786,Road 1,car,2022-06-07 07:33:24
15787,Road 2,car,2022-06-07 08:28:00
15788,Road 3,dog,2022-06-07 12:08:20
15789,Road 3,car,2022-06-07 21:59:03
15790,Road 2,car,2022-06-07 15:13:57
15791,Road 3,person,2022-06-07 00:43:09
15792,Road 3,car,2022-06-07 03:37:27
15793,Road 3,cow,2022-06-07 20:05:19
15794,Road 3,cow,2022-06-07 19:05:34
15795,Road 3,person,2022-06-07 00:16:37
15796,Road 2,person,2022-06-07 02:24:38
15797,Road 3,person,2022-06-07 16:22:06
15798,Road 3,person,2022-06-07 10:34:52
15799,Road 2,cow,2022-06-07 01:39:45
15800,Road 2,car,2022-06-08 20:28:26
15801,Road 3,dog,2022-06-08 22:17:03
15802,Road 2,car,2022-06-08 22:27:17
15803,Road 3,person,2022-06-08 05:45:47
15804,Road 1,person,2022-06-08 06:23:42
15805,Road 1,cow,2022-06-08 08:08:07
15806,Road 3,person,2022-06-08 17:04:44
15807,Road 3,cow,2022-06-08 14:46:49
15808,Road 3,car,2022-06-08 02:20:58
15809,Road 3,person,2022-06-08 06:52:17
15810,Road 3,cow,2022-06-08 10:07:45
15811,Road 2,car,2022-06-08 06:04:32
15812,Road 1,car,2022-06-08 16:54:15
15813,Road 3,dog,2022-06-08 05:17:10
15814,Road 3,person,2022-06-08 00:34:18
15815,Road 2,car,2022-06-08 02:38:39
15816,Road 2,person,2022-06-08 03:07:34
15817,Road 2,car,2022-06-08 23:36:53
15818,Road 1,person,2022-06-08 03:21:49
15819,Road 3,car,2022-06-08 05:56:24
15820,Road 1,person,2022-06-08 03:24:19
15821,Road 1,person,2022-06-08 06:52:45
15822,Road 3,car,2022-06-08 21:15:25
15823,Road 2,cow,2022-06-08 03:31:53
15824,Road 2,cow,2022-06-08 15:43:34
15825,Road 3,cow,2022-06-08 09:06:52
15826,Road 3,dog,2022-06-08 11:11:02
15827,Road 3,dog,2022-06-08 01:07:24
15828,Road 3,cow,2022-06-08 16:37:59
15829,Road 3,car,2022-06-08 04:31:02
15830,Road 3,person,2022-06-08 02:56:08
15831,Road 3,person,2022-06-08 20:56:19
15832,Road 1,person,2022-06-08 05:47:56
15833,Road 3,person,2022-06-08 03:24:57
15834,Road 3,person,2022-06-08 05:11:59
15835,Road 1,dog,2022-06-08 19:16:09
15836,Road 3,car,2022-06-08 18:11:43
15837,Road 3,car,2022-06-08 06:13:52
15838,Road 3,car,2022-06-08 14:43:25
15839,Road 2,cow,2022-06-08 15:26:23
15840,Road 3,car,2022-06-08 22:13:37
15841,Road 2,cow,2022-06-08 04:38:48
15842,Road 2,person,2022-06-08 09:30:43
15843,Road 3,person,2022-06-08 16:15:49
15844,Road 3,person,2022-06-08 12:12:17
15845,Road 3,car,2022-06-08 13:13:17
15846,Road 2,person,2022-06-08 17:10:28
15847,Road 2,car,2022-06-08 07:23:24
15848,Road 3,car,2022-06-08 01:03:08
15849,Road 1,person,2022-06-08 08:13:19
15850,Road 3,person,2022-06-08 22:52:33
15851,Road 2,dog,2022-06-08 10:50:44
15852,Road 3,car,2022-06-08 07:28:01
15853,Road 2,person,2022-06-08 21:41:27
15854,Road 2,car,2022-06-08 19:55:11
15855,Road 3,car,2022-06-08 08:09:13
15856,Road 2,person,2022-06-08 00:36:55
15857,Road 2,car,2022-06-08 04:13:46
15858,Road 3,person,2022-06-08 20:20:52
15859,Road 2,car,2022-06-08 14:27:23
15860,Road 1,car,2022-06-08 21:16:45
15861,Road 2,car,2022-06-08 14:07:28
15862,Road 3,dog,2022-06-08 17:24:49
15863,Road 2,person,2022-06-08 04:11:54
15864,Road 1,car,2022-06-08 06:49:42
15865,Road 1,car,2022-06-08 05:17:36
15866,Road 3,person,2022-06-08 14:36:42
15867,Road 2,person,2022-06-08 19:37:05
15868,Road 3,car,2022-06-08 05:29:48
15869,Road 1,person,2022-06-08 14:46:53
15870,Road 2,dog,2022-06-08 11:26:23
15871,Road 3,cow,2022-06-08 06:50:07
15872,Road 3,car,2022-06-08 04:20:35
15873,Road 3,person,2022-06-08 17:27:28
15874,Road 1,person,2022-06-08 13:18:20
15875,Road 3,car,2022-06-08 03:52:43
15876,Road 3,person,2022-06-08 15:35:19
15877,Road 3,cow,2022-06-08 10:47:53
15878,Road 3,cow,2022-06-08 03:20:40
15879,Road 3,person,2022-06-08 23:53:20
15880,Road 1,car,2022-06-08 02:32:38
15881,Road 1,cow,2022-06-08 15:52:38
15882,Road 3,person,2022-06-08 12:41:38
15883,Road 3,cow,2022-06-08 04:56:43
15884,Road 2,dog,2022-06-08 10:52:35
15885,Road 1,person,2022-06-08 01:46:10
15886,Road 3,person,2022-06-08 12:16:19
15887,Road 3,car,2022-06-08 07:11:31
15888,Road 2,car,2022-06-08 02:41:27
15889,Road 2,car,2022-06-08 18:49:43
15890,Road 3,car,2022-06-08 10:17:25
15891,Road 3,car,2022-06-08 09:46:25
15892,Road 2,person,2022-06-08 03:48:42
15893,Road 3,person,2022-06-08 17:00:26
15894,Road 1,car,2022-06-08 04:20:46
15895,Road 1,car,2022-06-08 11:47:00
15896,Road 1,person,2022-06-08 21:45:04
15897,Road 3,car,2022-06-08 19:12:47
15898,Road 1,car,2022-06-08 08:56:39
15899,Road 3,car,2022-06-08 12:26:28
15900,Road 2,cow,2022-06-09 20:45:34
15901,Road 2,person,2022-06-09 08:37:29
15902,Road 2,person,2022-06-09 03:01:54
15903,Road 3,car,2022-06-09 19:11:33
15904,Road 1,person,2022-06-09 18:38:26
15905,Road 3,person,2022-06-09 09:32:17
15906,Road 3,car,2022-06-09 15:34:55
15907,Road 3,cow,2022-06-09 14:45:48
15908,Road 3,dog,2022-06-09 16:12:36
15909,Road 2,person,2022-06-09 20:19:35
15910,Road 3,dog,2022-06-09 17:19:22
15911,Road 3,car,2022-06-09 10:56:54
15912,Road 2,car,2022-06-09 11:59:56
15913,Road 2,car,2022-06-09 03:32:33
15914,Road 2,car,2022-06-09 06:44:37
15915,Road 2,car,2022-06-09 07:35:17
15916,Road 3,person,2022-06-09 18:56:01
15917,Road 2,cow,2022-06-09 05:26:54
15918,Road 3,person,2022-06-09 14:49:15
15919,Road 2,car,2022-06-09 13:39:09
15920,Road 3,person,2022-06-09 09:47:02
15921,Road 1,person,2022-06-09 18:43:57
15922,Road 3,person,2022-06-09 05:01:55
15923,Road 2,cow,2022-06-09 10:40:07
15924,Road 1,person,2022-06-09 14:51:42
15925,Road 3,cow,2022-06-09 11:44:55
15926,Road 3,cow,2022-06-09 11:17:12
15927,Road 3,car,2022-06-09 06:04:41
15928,Road 1,cow,2022-06-09 07:36:56
15929,Road 3,car,2022-06-09 13:13:18
15930,Road 3,car,2022-06-09 12:55:26
15931,Road 3,person,2022-06-09 03:53:19
15932,Road 3,person,2022-06-09 21:55:51
15933,Road 2,car,2022-06-09 02:53:45
15934,Road 3,car,2022-06-09 03:15:39
15935,Road 3,car,2022-06-09 09:06:07
15936,Road 3,person,2022-06-09 20:47:52
15937,Road 1,cow,2022-06-09 08:57:26
15938,Road 1,dog,2022-06-09 22:48:58
15939,Road 3,car,2022-06-09 01:15:08
15940,Road 3,dog,2022-06-09 09:16:31
15941,Road 3,car,2022-06-09 00:50:10
15942,Road 3,car,2022-06-09 03:04:40
15943,Road 2,car,2022-06-09 09:38:57
15944,Road 3,person,2022-06-09 17:49:40
15945,Road 2,dog,2022-06-09 07:10:57
15946,Road 3,person,2022-06-09 16:20:09
15947,Road 2,car,2022-06-09 11:34:08
15948,Road 2,person,2022-06-09 21:20:09
15949,Road 3,person,2022-06-09 11:28:18
15950,Road 1,cow,2022-06-09 15:35:42
15951,Road 3,car,2022-06-09 19:08:58
15952,Road 3,person,2022-06-09 18:21:23
15953,Road 1,car,2022-06-09 18:11:09
15954,Road 3,car,2022-06-09 12:22:40
15955,Road 3,car,2022-06-09 10:58:53
15956,Road 3,car,2022-06-09 09:01:09
15957,Road 2,cow,2022-06-09 09:03:50
15958,Road 3,cow,2022-06-09 08:22:21
15959,Road 2,car,2022-06-09 20:58:18
15960,Road 2,cow,2022-06-09 05:14:02
15961,Road 3,car,2022-06-09 00:12:07
15962,Road 2,cow,2022-06-09 07:28:30
15963,Road 3,dog,2022-06-09 20:58:12
15964,Road 2,cow,2022-06-09 04:39:52
15965,Road 3,person,2022-06-09 23:21:09
15966,Road 2,person,2022-06-09 22:02:56
15967,Road 3,dog,2022-06-09 16:52:21
15968,Road 2,cow,2022-06-09 19:54:14
15969,Road 2,cow,2022-06-09 11:51:29
15970,Road 2,car,2022-06-09 13:45:30
15971,Road 2,person,2022-06-09 23:48:54
15972,Road 3,cow,2022-06-09 10:24:11
15973,Road 2,car,2022-06-09 22:10:20
15974,Road 2,cow,2022-06-09 02:49:32
15975,Road 2,dog,2022-06-09 12:56:38
15976,Road 1,person,2022-06-09 15:24:54
15977,Road 2,dog,2022-06-09 13:42:39
15978,Road 3,car,2022-06-09 01:38:37
15979,Road 3,car,2022-06-09 17:16:01
15980,Road 2,dog,2022-06-09 14:46:01
15981,Road 3,car,2022-06-09 00:58:39
15982,Road 3,cow,2022-06-09 01:59:58
15983,Road 3,car,2022-06-09 09:01:08
15984,Road 3,car,2022-06-09 16:08:19
15985,Road 2,car,2022-06-09 20:45:43
15986,Road 3,person,2022-06-09 22:04:59
15987,Road 1,car,2022-06-09 13:51:14
15988,Road 1,cow,2022-06-09 09:45:48
15989,Road 2,person,2022-06-09 16:34:52
15990,Road 1,person,2022-06-09 10:23:37
15991,Road 2,person,2022-06-09 20:32:53
15992,Road 1,person,2022-06-09 06:14:34
15993,Road 3,dog,2022-06-09 18:05:39
15994,Road 1,car,2022-06-09 14:39:15
15995,Road 3,cow,2022-06-09 15:07:03
15996,Road 2,cow,2022-06-09 01:46:57
15997,Road 2,person,2022-06-09 21:42:14
15998,Road 2,car,2022-06-09 11:02:46
15999,Road 3,person,2022-06-09 03:36:47
16000,Road 3,car,2022-06-10 11:51:51
16001,Road 2,car,2022-06-10 21:53:42
16002,Road 2,car,2022-06-10 23:58:37
16003,Road 1,person,2022-06-10 04:51:26
16004,Road 2,car,2022-06-10 20:38:53
16005,Road 1,car,2022-06-10 03:49:50
16006,Road 1,person,2022-06-10 06:02:51
16007,Road 2,dog,2022-06-10 03:53:02
16008,Road 1,person,2022-06-10 00:42:12
16009,Road 1,car,2022-06-10 09:43:01
16010,Road 3,car,2022-06-10 18:41:12
16011,Road 2,car,2022-06-10 16:37:32
16012,Road 3,car,2022-06-10 14:02:12
16013,Road 2,car,2022-06-10 11:13:46
16014,Road 2,car,2022-06-10 17:51:51
16015,Road 3,person,2022-06-10 13:07:41
16016,Road 2,cow,2022-06-10 02:23:44
16017,Road 3,person,2022-06-10 07:32:22
16018,Road 2,car,2022-06-10 08:55:19
16019,Road 2,cow,2022-06-10 03:21:48
16020,Road 2,car,2022-06-10 06:08:48
16021,Road 3,car,2022-06-10 15:43:37
16022,Road 3,dog,2022-06-10 05:18:18
16023,Road 3,car,2022-06-10 16:02:07
16024,Road 3,car,2022-06-10 03:24:38
16025,Road 3,person,2022-06-10 14:39:36
16026,Road 2,cow,2022-06-10 02:13:56
16027,Road 3,dog,2022-06-10 05:30:30
16028,Road 2,car,2022-06-10 20:21:03
16029,Road 3,car,2022-06-10 03:12:33
16030,Road 3,person,2022-06-10 08:46:19
16031,Road 3,person,2022-06-10 10:51:22
16032,Road 3,person,2022-06-10 03:36:14
16033,Road 3,cow,2022-06-10 09:45:50
16034,Road 2,car,2022-06-10 00:01:10
16035,Road 1,dog,2022-06-10 08:48:32
16036,Road 3,car,2022-06-10 17:17:23
16037,Road 3,car,2022-06-10 04:58:55
16038,Road 3,car,2022-06-10 23:04:17
16039,Road 3,car,2022-06-10 00:44:28
16040,Road 1,car,2022-06-10 20:37:52
16041,Road 2,cow,2022-06-10 04:29:14
16042,Road 3,car,2022-06-10 12:19:00
16043,Road 2,person,2022-06-10 02:03:55
16044,Road 3,person,2022-06-10 22:15:19
16045,Road 3,car,2022-06-10 16:36:33
16046,Road 2,dog,2022-06-10 22:49:50
16047,Road 3,car,2022-06-10 15:15:43
16048,Road 1,person,2022-06-10 15:20:23
16049,Road 3,person,2022-06-10 18:28:10
16050,Road 1,car,2022-06-10 12:59:54
16051,Road 3,car,2022-06-10 12:26:48
16052,Road 3,cow,2022-06-10 14:14:23
16053,Road 3,car,2022-06-10 23:04:55
16054,Road 2,dog,2022-06-10 01:16:25
16055,Road 3,car,2022-06-10 18:26:57
16056,Road 3,car,2022-06-10 02:20:01
16057,Road 3,person,2022-06-10 06:54:20
16058,Road 2,car,2022-06-10 08:29:04
16059,Road 2,car,2022-06-10 02:57:36
16060,Road 2,car,2022-06-10 07:58:12
16061,Road 3,car,2022-06-10 17:42:53
16062,Road 2,person,2022-06-10 20:07:56
16063,Road 1,cow,2022-06-10 11:02:28
16064,Road 3,cow,2022-06-10 01:50:46
16065,Road 3,person,2022-06-10 02:43:58
16066,Road 3,car,2022-06-10 07:00:25
16067,Road 1,person,2022-06-10 05:35:30
16068,Road 2,person,2022-06-10 12:39:21
16069,Road 1,cow,2022-06-10 23:51:38
16070,Road 3,car,2022-06-10 04:04:33
16071,Road 2,person,2022-06-10 14:56:14
16072,Road 3,car,2022-06-10 07:28:23
16073,Road 1,dog,2022-06-10 09:43:48
16074,Road 2,car,2022-06-10 00:29:35
16075,Road 2,car,2022-06-10 19:47:50
16076,Road 1,dog,2022-06-10 07:04:36
16077,Road 3,car,2022-06-10 23:02:57
16078,Road 3,person,2022-06-10 09:47:45
16079,Road 3,person,2022-06-10 05:01:46
16080,Road 3,cow,2022-06-10 01:33:49
16081,Road 1,dog,2022-06-10 23:22:58
16082,Road 3,dog,2022-06-10 17:54:51
16083,Road 2,cow,2022-06-10 06:15:43
16084,Road 3,car,2022-06-10 13:57:46
16085,Road 1,car,2022-06-10 05:00:21
16086,Road 3,person,2022-06-10 08:15:05
16087,Road 2,person,2022-06-10 07:46:01
16088,Road 3,person,2022-06-10 00:02:46
16089,Road 2,car,2022-06-10 02:22:49
16090,Road 2,car,2022-06-10 14:55:31
16091,Road 1,cow,2022-06-10 22:26:28
16092,Road 3,dog,2022-06-10 21:09:42
16093,Road 1,dog,2022-06-10 16:57:31
16094,Road 3,cow,2022-06-10 15:43:00
16095,Road 2,cow,2022-06-10 03:11:24
16096,Road 3,car,2022-06-10 22:21:28
16097,Road 3,cow,2022-06-10 06:49:55
16098,Road 3,person,2022-06-10 23:11:39
16099,Road 2,car,2022-06-10 19:21:58
16100,Road 3,cow,2022-06-11 05:10:31
16101,Road 3,car,2022-06-11 19:29:37
16102,Road 2,cow,2022-06-11 10:40:41
16103,Road 1,car,2022-06-11 06:28:27
16104,Road 1,car,2022-06-11 05:59:30
16105,Road 3,car,2022-06-11 15:01:43
16106,Road 3,person,2022-06-11 22:00:53
16107,Road 3,cow,2022-06-11 12:09:53
16108,Road 2,car,2022-06-11 13:50:13
16109,Road 3,person,2022-06-11 00:59:19
16110,Road 1,cow,2022-06-11 10:15:35
16111,Road 2,dog,2022-06-11 01:40:02
16112,Road 2,car,2022-06-11 11:57:23
16113,Road 2,car,2022-06-11 21:06:30
16114,Road 3,person,2022-06-11 05:48:32
16115,Road 1,car,2022-06-11 03:20:10
16116,Road 3,car,2022-06-11 05:39:19
16117,Road 2,person,2022-06-11 07:46:00
16118,Road 2,dog,2022-06-11 10:16:59
16119,Road 1,cow,2022-06-11 13:28:57
16120,Road 3,car,2022-06-11 14:50:08
16121,Road 3,car,2022-06-11 18:15:55
16122,Road 1,person,2022-06-11 09:41:49
16123,Road 1,cow,2022-06-11 14:12:44
16124,Road 2,person,2022-06-11 12:12:48
16125,Road 3,person,2022-06-11 05:01:53
16126,Road 2,car,2022-06-11 06:02:45
16127,Road 3,car,2022-06-11 10:17:30
16128,Road 2,car,2022-06-11 01:57:45
16129,Road 2,car,2022-06-11 16:14:49
16130,Road 3,car,2022-06-11 06:13:57
16131,Road 2,person,2022-06-11 21:41:32
16132,Road 1,car,2022-06-11 17:27:11
16133,Road 1,dog,2022-06-11 06:02:39
16134,Road 3,car,2022-06-11 06:28:16
16135,Road 2,person,2022-06-11 22:17:18
16136,Road 3,car,2022-06-11 04:14:17
16137,Road 3,car,2022-06-11 03:08:10
16138,Road 3,car,2022-06-11 21:16:43
16139,Road 2,car,2022-06-11 15:56:02
16140,Road 3,dog,2022-06-11 19:43:39
16141,Road 1,dog,2022-06-11 00:37:45
16142,Road 1,dog,2022-06-11 11:58:50
16143,Road 2,person,2022-06-11 13:57:53
16144,Road 2,cow,2022-06-11 07:06:38
16145,Road 3,person,2022-06-11 07:16:47
16146,Road 3,car,2022-06-11 11:36:11
16147,Road 3,cow,2022-06-11 17:01:27
16148,Road 2,cow,2022-06-11 02:20:08
16149,Road 2,car,2022-06-11 03:41:18
16150,Road 2,car,2022-06-11 06:26:22
16151,Road 3,cow,2022-06-11 21:33:07
16152,Road 1,car,2022-06-11 03:33:50
16153,Road 3,person,2022-06-11 20:12:22
16154,Road 3,person,2022-06-11 09:32:23
16155,Road 3,person,2022-06-11 14:31:37
16156,Road 3,person,2022-06-11 10:37:46
16157,Road 2,car,2022-06-11 20:48:30
16158,Road 1,person,2022-06-11 08:36:03
16159,Road 3,cow,2022-06-11 22:03:24
16160,Road 1,cow,2022-06-11 23:27:59
16161,Road 1,car,2022-06-11 20:42:06
16162,Road 2,dog,2022-06-11 10:55:40
16163,Road 3,dog,2022-06-11 06:43:15
16164,Road 2,car,2022-06-11 08:46:55
16165,Road 3,car,2022-06-11 17:01:42
16166,Road 3,cow,2022-06-11 13:46:59
16167,Road 3,person,2022-06-11 09:59:26
16168,Road 3,car,2022-06-11 07:02:41
16169,Road 3,person,2022-06-11 04:51:00
16170,Road 3,dog,2022-06-11 13:09:45
16171,Road 3,car,2022-06-11 12:48:17
16172,Road 3,car,2022-06-11 12:42:29
16173,Road 3,car,2022-06-11 13:33:12
16174,Road 1,person,2022-06-11 02:37:33
16175,Road 3,car,2022-06-11 01:41:29
16176,Road 2,car,2022-06-11 11:47:07
16177,Road 1,cow,2022-06-11 06:27:36
16178,Road 3,person,2022-06-11 22:42:27
16179,Road 2,car,2022-06-11 13:20:57
16180,Road 3,person,2022-06-11 23:51:34
16181,Road 3,cow,2022-06-11 17:19:44
16182,Road 3,car,2022-06-11 22:58:55
16183,Road 2,car,2022-06-11 16:10:45
16184,Road 3,car,2022-06-11 14:52:12
16185,Road 3,person,2022-06-11 19:01:37
16186,Road 3,dog,2022-06-11 17:26:37
16187,Road 2,car,2022-06-11 01:55:24
16188,Road 3,car,2022-06-11 02:48:55
16189,Road 2,person,2022-06-11 04:39:45
16190,Road 3,car,2022-06-11 01:36:44
16191,Road 1,car,2022-06-11 14:11:15
16192,Road 2,car,2022-06-11 14:54:08
16193,Road 3,dog,2022-06-11 22:16:59
16194,Road 2,car,2022-06-11 22:45:26
16195,Road 3,car,2022-06-11 09:35:53
16196,Road 1,car,2022-06-11 11:18:01
16197,Road 3,car,2022-06-11 18:27:26
16198,Road 2,car,2022-06-11 06:47:34
16199,Road 2,cow,2022-06-11 23:37:34
16200,Road 2,cow,2022-06-12 01:06:38
16201,Road 3,car,2022-06-12 06:24:45
16202,Road 1,person,2022-06-12 07:44:48
16203,Road 1,car,2022-06-12 13:19:43
16204,Road 2,person,2022-06-12 16:54:59
16205,Road 3,car,2022-06-12 15:27:07
16206,Road 3,car,2022-06-12 13:07:16
16207,Road 1,cow,2022-06-12 03:52:11
16208,Road 3,person,2022-06-12 06:38:13
16209,Road 3,person,2022-06-12 01:37:08
16210,Road 3,cow,2022-06-12 11:02:43
16211,Road 2,person,2022-06-12 02:36:24
16212,Road 1,cow,2022-06-12 03:07:24
16213,Road 3,person,2022-06-12 05:57:17
16214,Road 1,person,2022-06-12 00:20:19
16215,Road 3,car,2022-06-12 20:21:20
16216,Road 1,person,2022-06-12 22:15:27
16217,Road 1,person,2022-06-12 03:32:10
16218,Road 3,cow,2022-06-12 16:58:49
16219,Road 3,car,2022-06-12 15:35:01
16220,Road 2,person,2022-06-12 12:21:54
16221,Road 3,car,2022-06-12 02:39:14
16222,Road 2,dog,2022-06-12 23:31:31
16223,Road 3,car,2022-06-12 21:46:07
16224,Road 2,person,2022-06-12 06:34:57
16225,Road 3,car,2022-06-12 19:33:07
16226,Road 3,car,2022-06-12 10:35:53
16227,Road 2,cow,2022-06-12 04:48:23
16228,Road 1,car,2022-06-12 14:02:42
16229,Road 1,person,2022-06-12 01:28:17
16230,Road 3,cow,2022-06-12 00:30:31
16231,Road 2,car,2022-06-12 22:24:29
16232,Road 3,person,2022-06-12 19:55:45
16233,Road 1,person,2022-06-12 08:37:34
16234,Road 3,dog,2022-06-12 14:03:23
16235,Road 2,person,2022-06-12 21:08:28
16236,Road 1,cow,2022-06-12 09:09:04
16237,Road 1,car,2022-06-12 10:18:05
16238,Road 3,car,2022-06-12 05:44:42
16239,Road 1,person,2022-06-12 09:28:48
16240,Road 3,car,2022-06-12 22:57:33
16241,Road 3,car,2022-06-12 22:33:32
16242,Road 3,car,2022-06-12 15:53:38
16243,Road 1,person,2022-06-12 15:40:30
16244,Road 1,cow,2022-06-12 00:56:00
16245,Road 3,person,2022-06-12 12:05:23
16246,Road 3,car,2022-06-12 02:44:24
16247,Road 3,car,2022-06-12 18:10:10
16248,Road 1,car,2022-06-12 00:02:05
16249,Road 2,person,2022-06-12 07:55:21
16250,Road 2,car,2022-06-12 18:25:55
16251,Road 3,person,2022-06-12 18:40:06
16252,Road 3,cow,2022-06-12 12:11:55
16253,Road 1,car,2022-06-12 08:51:07
16254,Road 3,person,2022-06-12 20:00:28
16255,Road 1,car,2022-06-12 02:39:49
16256,Road 3,car,2022-06-12 10:31:48
16257,Road 2,car,2022-06-12 14:15:33
16258,Road 1,person,2022-06-12 15:53:44
16259,Road 2,car,2022-06-12 21:28:34
16260,Road 1,car,2022-06-12 00:09:44
16261,Road 2,person,2022-06-12 09:44:18
16262,Road 2,cow,2022-06-12 16:45:38
16263,Road 3,car,2022-06-12 10:11:43
16264,Road 3,person,2022-06-12 16:54:33
16265,Road 2,car,2022-06-12 09:59:14
16266,Road 2,car,2022-06-12 20:43:47
16267,Road 1,person,2022-06-12 00:35:23
16268,Road 1,car,2022-06-12 00:21:52
16269,Road 2,car,2022-06-12 17:15:37
16270,Road 3,person,2022-06-12 15:59:39
16271,Road 3,person,2022-06-12 12:31:38
16272,Road 1,car,2022-06-12 18:57:01
16273,Road 2,car,2022-06-12 06:28:44
16274,Road 3,cow,2022-06-12 16:23:53
16275,Road 3,car,2022-06-12 12:28:39
16276,Road 1,car,2022-06-12 03:23:03
16277,Road 1,car,2022-06-12 19:25:21
16278,Road 3,person,2022-06-12 14:02:16
16279,Road 3,cow,2022-06-12 19:18:55
16280,Road 2,person,2022-06-12 22:07:23
16281,Road 2,car,2022-06-12 10:46:19
16282,Road 2,car,2022-06-12 14:28:51
16283,Road 3,dog,2022-06-12 14:19:18
16284,Road 2,person,2022-06-12 15:31:11
16285,Road 2,person,2022-06-12 11:54:54
16286,Road 2,cow,2022-06-12 13:48:40
16287,Road 2,cow,2022-06-12 00:36:02
16288,Road 3,car,2022-06-12 19:24:04
16289,Road 3,person,2022-06-12 09:04:22
16290,Road 2,cow,2022-06-12 15:07:15
16291,Road 3,car,2022-06-12 06:55:32
16292,Road 3,car,2022-06-12 04:23:51
16293,Road 3,cow,2022-06-12 01:42:09
16294,Road 3,car,2022-06-12 19:31:40
16295,Road 2,car,2022-06-12 14:00:02
16296,Road 3,dog,2022-06-12 09:04:07
16297,Road 3,car,2022-06-12 11:53:26
16298,Road 2,cow,2022-06-12 05:57:13
16299,Road 1,car,2022-06-12 23:45:14
16300,Road 3,cow,2022-06-13 16:53:59
16301,Road 3,person,2022-06-13 08:39:34
16302,Road 3,dog,2022-06-13 14:10:59
16303,Road 1,car,2022-06-13 00:04:46
16304,Road 3,person,2022-06-13 09:11:30
16305,Road 3,car,2022-06-13 22:51:02
16306,Road 3,car,2022-06-13 10:40:21
16307,Road 2,car,2022-06-13 19:11:00
16308,Road 2,car,2022-06-13 19:56:56
16309,Road 3,person,2022-06-13 18:58:15
16310,Road 3,car,2022-06-13 08:47:23
16311,Road 3,cow,2022-06-13 07:42:57
16312,Road 3,car,2022-06-13 17:25:46
16313,Road 2,cow,2022-06-13 06:13:57
16314,Road 3,cow,2022-06-13 09:38:43
16315,Road 2,person,2022-06-13 17:51:21
16316,Road 3,car,2022-06-13 18:44:51
16317,Road 3,dog,2022-06-13 05:47:16
16318,Road 1,person,2022-06-13 11:35:56
16319,Road 3,cow,2022-06-13 08:11:16
16320,Road 2,cow,2022-06-13 16:18:06
16321,Road 2,person,2022-06-13 09:06:56
16322,Road 1,car,2022-06-13 10:30:11
16323,Road 3,cow,2022-06-13 19:53:16
16324,Road 2,car,2022-06-13 07:45:17
16325,Road 3,car,2022-06-13 02:56:22
16326,Road 1,car,2022-06-13 16:59:25
